T;VF;Tr;l_tpb;E;i;Cd
1000;0.4;16;6;0.15906547522725845;0.18;733.6015596716468
1000;0.4;16;6;0.15906547522725845;0.21;909.3637920160805
1000;0.4;16;6;0.15906547522725845;0.24;1112.7485755907155
1000;0.4;16;6;0.15906547522725845;0.27;1349.933863216037
1000;0.4;16;6;0.15906547522725845;0.3;1628.1243212928875
1000;0.4;16;7;0.14726601414526874;0.0;0.0
1000;0.4;16;7;0.14726601414526874;0.03;111.3549608178474
1000;0.4;16;7;0.14726601414526874;0.06;226.0924052323956
1000;0.4;16;7;0.14726601414526874;0.09;347.6975621082519
1000;0.4;16;7;0.14726601414526874;0.12;479.8642718040838
1000;0.4;16;7;0.14726601414526874;0.15;626.6071891165225
1000;0.4;16;7;0.14726601414526874;0.18;792.3837311834835
1000;0.4;16;7;0.14726601414526874;0.21;982.2294745984201
1000;0.4;16;7;0.14726601414526874;0.24;1201.9111145160716
1000;0.4;16;7;0.14726601414526874;0.27;1458.1016319878465
1000;0.4;16;7;0.14726601414526874;0.3;1758.5829903552433
1000;0.4;16;8;0.13775474241185012;0.0;0.0
1000;0.4;16;8;0.13775474241185012;0.03;119.04364366560782
1000;0.4;16;8;0.13775474241185012;0.06;241.70331996265878
1000;0.4;16;8;0.13775474241185012;0.09;371.7049010032188
1000;0.4;16;8;0.13775474241185012;0.12;512.9972743104415
1000;0.4;16;8;0.13775474241185012;0.15;669.8722929956791
1000;0.4;16;8;0.13775474241185012;0.18;847.0951437514489
1000;0.4;16;8;0.13775474241185012;0.21;1050.0490926777902
1000;0.4;16;8;0.13775474241185012;0.24;1284.8990056961406
1000;0.4;16;8;0.13775474241185012;0.27;1558.7786105958767
1000;0.4;16;8;0.13775474241185012;0.3;1880.0071889270996
1000;0.5;16;3;0.25150459940761305;0.0;0.0
1000;0.5;16;3;0.25150459940761305;0.03;81.44634848636677
1000;0.5;16;3;0.25150459940761305;0.06;165.36668587940613
1000;0.5;16;3;0.25150459940761305;0.09;254.31015020203813
1000;0.5;16;3;0.25150459940761305;0.12;350.97846041582
1000;0.5;16;3;0.25150459940761305;0.15;458.30798299439056
1000;0.5;16;3;0.25150459940761305;0.18;579.5589260766366
1000;0.5;16;3;0.25150459940761305;0.21;718.4143705333877
1000;0.5;16;3;0.25150459940761305;0.24;879.0921460844695
1000;0.5;16;3;0.25150459940761305;0.27;1066.4729507801912
1000;0.5;16;3;0.25150459940761305;0.3;1286.2486055647191
1000;0.5;16;4;0.2178093722556216;0.0;0.0
1000;0.5;16;4;0.2178093722556216;0.03;94.09300198308921
1000;0.5;16;4;0.2178093722556216;0.06;191.04414367934976
1000;0.5;16;4;0.2178093722556216;0.09;293.7983827634151
1000;0.5;16;4;0.2178093722556216;0.12;405.4769499881912
1000;0.5;16;4;0.2178093722556216;0.15;529.4721587177748
1000;0.5;16;4;0.2178093722556216;0.18;669.550448781312
1000;0.5;16;4;0.2178093722556216;0.21;829.9667946757974
1000;0.5;16;4;0.2178093722556216;0.24;1015.5939533457407
1000;0.5;16;4;0.2178093722556216;0.27;1232.070477529985
1000;0.5;16;4;0.2178093722556216;0.3;1485.971990682988
1000;0.5;16;5;0.19481462500005065;0.0;0.0
1000;0.5;16;5;0.19481462500005065;0.03;105.21349271163007
1000;0.5;16;5;0.19481462500005065;0.06;213.62291769816645
1000;0.5;16;5;0.19481462500005065;0.09;328.52128587759194
1000;0.5;16;5;0.19481462500005065;0.12;453.39871428465943
1000;0.5;16;5;0.19481462500005065;0.15;592.0484407785785
1000;0.5;16;5;0.19481462500005065;0.18;748.6820462544284
1000;0.5;16;5;0.19481462500005065;0.21;928.0573843122911
1000;0.5;16;5;0.19481462500005065;0.24;1135.623104335878
1000;0.5;16;5;0.19481462500005065;0.27;1377.6841579686597
1000;0.5;16;5;0.19481462500005065;0.3;1661.5933163606562
1000;0.5;16;6;0.17784060774072935;0.0;0.0
1000;0.5;16;6;0.17784060774072935;0.03;115.26061603658391
1000;0.5;16;6;0.17784060774072935;0.06;234.0223526359698
1000;0.5;16;6;0.17784060774072935;0.09;359.8926793083865
1000;0.5;16;6;0.17784060774072935;0.12;496.6949938814107
1000;0.5;16;6;0.17784060774072935;0.15;648.5847608411809
1000;0.5;16;6;0.17784060774072935;0.18;820.1757364269774
1000;0.5;16;6;0.17784060774072935;0.21;1016.6801146533111
1000;0.5;16;6;0.17784060774072935;0.24;1244.0668512914267
1000;0.5;16;6;0.17784060774072935;0.27;1509.2429750101576
1000;0.5;16;6;0.17784060774072935;0.3;1820.263393126858
1000;0.5;16;7;0.16464840920213325;0.0;0.0
1000;0.5;16;7;0.16464840920213325;0.03;124.49762524115538
1000;0.5;16;7;0.16464840920213325;0.06;252.77695155888205
1000;0.5;16;7;0.16464840920213325;0.09;388.73455180344854
1000;0.5;16;7;0.16464840920213325;0.12;536.5002316817269
1000;0.5;16;7;0.16464840920213325;0.15;700.5624754486859
1000;0.5;16;7;0.16464840920213325;0.18;885.9047867067151
1000;0.5;16;7;0.16464840920213325;0.21;1098.157065758419
1000;0.5;16;7;0.16464840920213325;0.24;1343.7666217041904
1000;0.5;16;7;0.16464840920213325;0.27;1630.1940138947562
1000;0.5;16;7;0.16464840920213325;0.3;1966.1396715576495
1000;0.5;16;8;0.1540144841279351;0.0;0.0
1000;0.5;16;8;0.1540144841279351;0.03;133.09436126129853
1000;0.5;16;8;0.1540144841279351;0.06;270.2315553741673
1000;0.5;16;8;0.1540144841279351;0.09;415.5772190213145
1000;0.5;16;8;0.1540144841279351;0.12;573.5463267986383
1000;0.5;16;8;0.1540144841279351;0.15;748.9372991080492
1000;0.5;16;8;0.1540144841279351;0.18;947.077757480629
1000;0.5;16;8;0.1540144841279351;0.21;1173.986354748418
1000;0.5;16;8;0.1540144841279351;0.24;1436.5555957677034
1000;0.5;16;8;0.1540144841279351;0.27;1742.761201999145
1000;0.5;16;8;0.1540144841279351;0.3;2101.9043795379966
1000;0.6;16;3;0.27550948482370025;0.0;0.0
1000;0.6;16;3;0.27550948482370025;0.03;89.15726790176676
1000;0.6;16;3;0.27550948482370025;0.06;181.02274919599918
1000;0.6;16;3;0.27550948482370025;0.09;278.38692112141734
1000;0.6;16;3;0.27550948482370025;0.12;384.2072874302141
1000;0.6;16;3;0.27550948482370025;0.15;501.6982146006093
1000;0.6;16;3;0.27550948482370025;0.18;634.4285704315428
1000;0.6;16;3;0.27550948482370025;0.21;786.4301308590397
1000;0.6;16;3;0.27550948482370025;0.24;962.3200479259258
1000;0.6;16;3;0.27550948482370025;0.27;1167.4410989537878
1000;0.6;16;3;0.27550948482370025;0.3;1408.0239770823305
1000;0.6;16;4;0.23859821284088767;0.0;0.0
1000;0.6;16;4;0.23859821284088767;0.03;103.04773876526457
1000;0.6;16;4;0.23859821284088767;0.06;209.22562353831032
1000;0.6;16;4;0.23859821284088767;0.09;321.7588806668408
1000;0.6;16;4;0.23859821284088767;0.12;444.0657853091869
1000;0.6;16;4;0.23859821284088767;0.15;579.8614938955385
1000;0.6;16;4;0.23859821284088767;0.18;733.2708945621958
1000;0.6;16;4;0.23859821284088767;0.21;908.9539034684714
1000;0.6;16;4;0.23859821284088767;0.24;1112.2470129581282
1000;0.6;16;4;0.23859821284088767;0.27;1349.3253911882082
1000;0.6;16;4;0.23859821284088767;0.3;1627.390457113072
1000;0.6;16;5;0.21340872928887522;0.0;0.0
1000;0.6;16;5;0.21340872928887522;0.03;115.24401036085048
1000;0.6;16;5;0.21340872928887522;0.06;233.98863687567044
1000;0.6;16;5;0.21340872928887522;0.09;359.8408293240907
1000;0.6;16;5;0.21340872928887522;0.12;496.62343469414947
1000;0.6;16;5;0.21340872928887522;0.15;648.4913187913767
1000;0.6;16;5;0.21340872928887522;0.18;820.0575731480375
1000;0.6;16;5;0.21340872928887522;0.21;1016.5336408542887
1000;0.6;16;5;0.21340872928887522;0.24;1243.887617729837
1000;0.6;16;5;0.21340872928887522;0.27;1509.0255373431753
1000;0.6;16;5;0.21340872928887522;0.3;1820.001146535654
1000;0.6;16;6;0.19481462500005065;0.0;0.0
1000;0.6;16;6;0.19481462500005065;0.03;126.25619125395609
1000;0.6;16;6;0.19481462500005065;0.06;256.34750123779975
1000;0.6;16;6;0.19481462500005065;0.09;394.22554305311036
1000;0.6;16;6;0.19481462500005065;0.12;544.0784571415913
1000;0.6;16;6;0.19481462500005065;0.15;710.4581289342942
1000;0.6;16;6;0.19481462500005065;0.18;898.4184555053139
1000;0.6;16;6;0.19481462500005065;0.21;1113.6688611747493
1000;0.6;16;6;0.19481462500005065;0.24;1362.7477252030535
1000;0.6;16;6;0.19481462500005065;0.27;1653.2209895623919
1000;0.6;16;6;0.19481462500005065;0.3;1993.9119796327875
1000;0.6;16;7;0.1803632955546991;0.0;0.0
1000;0.6;16;7;0.1803632955546991;0.03;136.37759332051496
1000;0.6;16;7;0.1803632955546991;0.06;276.8977499267263
1000;0.6;16;7;0.1803632955546991;0.09;425.8288663160638
1000;0.6;16;7;0.1803632955546991;0.12;587.69482767986
1000;0.6;16;7;0.1803632955546991;0.15;767.4124240304865
1000;0.6;16;7;0.1803632955546991;0.18;970.440701082924
1000;0.6;16;7;0.1803632955546991;0.21;1202.9467825266115
1000;0.6;16;7;0.1803632955546991;0.24;1471.9932006532438
1000;0.6;16;7;0.1803632955546991;0.27;1785.752425637302
1000;0.6;16;7;0.1803632955546991;0.3;2153.755109943908
1000;0.6;16;8;0.16871441427878286;0.0;0.0
1000;0.6;16;8;0.16871441427878286;0.03;145.7961638888608
1000;0.6;16;8;0.16871441427878286;0.06;296.02098662860715
1000;0.6;16;8;0.16871441427878286;0.09;455.2376506316119
1000;0.6;16;8;0.16871441427878286;0.12;628.2824716790151
1000;0.6;16;8;0.16871441427878286;0.15;820.4118053421173
1000;0.6;16;8;0.16871441427878286;0.18;1037.4617124015745
1000;0.6;16;8;0.16871441427878286;0.21;1286.0252332114217
1000;0.6;16;8;0.16871441427878286;0.24;1573.6526558387773
1000;0.6;16;8;0.16871441427878286;0.27;1909.080861261848
1000;0.6;16;8;0.16871441427878286;0.3;2302.4987121445097
1000;0.7;16;3;0.29758425518238946;0.0;0.0
1000;0.7;16;3;0.29758425518238946;0.03;96.20422297112651
1000;0.7;16;3;0.29758425518238946;0.06;195.3307154463973
1000;0.7;16;3;0.29758425518238946;0.09;300.3905128779694
1000;0.7;16;3;0.29758425518238946;0.12;414.5748789408064
1000;0.7;16;3;0.29758425518238946;0.15;541.3522423638179
1000;0.7;16;3;0.29758425518238946;0.18;684.5735528403252
1000;0.7;16;3;0.29758425518238946;0.21;848.589256276167
1000;0.7;16;3;0.29758425518238946;0.24;1038.3814425791343
1000;0.7;16;3;0.29758425518238946;0.27;1259.7151800698186
1000;0.7;16;3;0.29758425518238946;0.3;1519.313633400789
1000;0.7;16;4;0.25771552475422027;0.0;0.0
1000;0.7;16;4;0.25771552475422027;0.03;111.26035350641973
1000;0.7;16;4;0.25771552475422027;0.06;225.90031684732367
1000;0.7;16;4;0.25771552475422027;0.09;347.40215783259663
1000;0.7;16;4;0.25771552475422027;0.12;479.45657852960244
1000;0.7;16;4;0.25771552475422027;0.15;626.0748228793278
1000;0.7;16;4;0.25771552475422027;0.18;791.7105209926156
1000;0.7;16;4;0.25771552475422027;0.21;981.3949712308624
1000;0.7;16;4;0.25771552475422027;0.24;1200.8899693575243
1000;0.7;16;4;0.25771552475422027;0.27;1456.8628270511153
1000;0.7;16;4;0.25771552475422027;0.3;1757.0888960875252
1000;0.7;16;5;0.23050777288298652;0.0;0.0
1000;0.7;16;5;0.23050777288298652;0.03;124.4564871432859
1000;0.7;16;5;0.23050777288298652;0.06;252.693425765099
1000;0.7;16;5;0.23050777288298652;0.09;388.60610116026265
1000;0.7;16;5;0.23050777288298652;0.12;536.3229544124201
1000;0.7;16;5;0.23050777288298652;0.15;700.3309866341573
1000;0.7;16;5;0.23050777288298652;0.18;885.6120547148561
1000;0.7;16;5;0.23050777288298652;0.21;1097.7941986534465
1000;0.7;16;5;0.23050777288298652;0.24;1343.3225971479765
1000;0.7;16;5;0.23050777288298652;0.27;1629.655344335719
1000;0.7;16;5;0.23050777288298652;0.3;1965.4899945370887
1000;0.7;16;6;0.2104238448138156;0.0;0.0
1000;0.7;16;6;0.2104238448138156;0.03;136.36144096414145
1000;0.7;16;6;0.2104238448138156;0.06;276.86495457503446
1000;0.7;16;6;0.2104238448138156;0.09;425.7784317876681
1000;0.7;16;6;0.2104238448138156;0.12;587.625221991239
1000;0.7;16;6;0.2104238448138156;0.15;767.3215328609288
1000;0.7;16;6;0.2104238448138156;0.18;970.3257635505803
1000;0.7;16;6;0.2104238448138156;0.21;1202.8043073248089
1000;0.7;16;6;0.2104238448138156;0.24;1471.8188599996408
1000;0.7;16;6;0.2104238448138156;0.27;1785.5409238145212
1000;0.7;16;6;0.2104238448138156;0.3;2153.500022438475
1000;0.7;16;7;0.19481462500005065;0.0;0.0
1000;0.7;16;7;0.19481462500005065;0.03;147.29888979628208
1000;0.7;16;7;0.19481462500005065;0.06;299.072084777433
1000;0.7;16;7;0.19481462500005065;0.09;459.9298002286287
1000;0.7;16;7;0.19481462500005065;0.12;634.7581999985232
1000;0.7;16;7;0.19481462500005065;0.15;828.8678170900098
1000;0.7;16;7;0.19481462500005065;0.18;1048.1548647561997
1000;0.7;16;7;0.19481462500005065;0.21;1299.2803380372075
1000;0.7;16;7;0.19481462500005065;0.24;1589.8723460702288
1000;0.7;16;7;0.19481462500005065;0.27;1928.7578211561236
1000;0.7;16;7;0.19481462500005065;0.3;2326.2306429049186
1000;0.7;16;8;0.1822323951707587;0.0;0.0
1000;0.7;16;8;0.1822323951707587;0.03;157.47470061867733
1000;0.7;16;8;0.1822323951707587;0.06;319.73280368144833
1000;0.7;16;8;0.1822323951707587;0.09;491.7030107747594
1000;0.7;16;8;0.1822323951707587;0.12;678.6090353312422
1000;0.7;16;8;0.1822323951707587;0.15;886.1282765214736
1000;0.7;16;8;0.1822323951707587;0.18;1120.5642741623633
1000;0.7;16;8;0.1822323951707587;0.21;1389.0381830787394
1000;0.7;16;8;0.1822323951707587;0.24;1699.70508308368
1000;0.7;16;8;0.1822323951707587;0.27;2062.0016951421676
1000;0.7;16;8;0.1822323951707587;0.3;2486.9330282670708
1000;0.8;16;3;0.3181309504545169;0.0;0.0
1000;0.8;16;3;0.3181309504545169;0.03;102.71194496362213
1000;0.8;16;3;0.3181309504545169;0.06;208.54383596712472
1000;0.8;16;3;0.3181309504545169;0.09;320.7103895592634
1000;0.8;16;3;0.3181309504545169;0.12;442.61874202599574
1000;0.8;16;3;0.3181309504545169;0.15;577.9719435007958
1000;0.8;16;3;0.3181309504545169;0.18;730.881440661808
1000;0.8;16;3;0.3181309504545169;0.21;905.9919647552048
1000;0.8;16;3;0.3181309504545169;0.24;1108.622618504433
1000;0.8;16;3;0.3181309504545169;0.27;1344.928447517354
1000;0.8;16;3;0.3181309504545169;0.3;1622.0874040339988
1000;0.8;16;4;0.27550948482370025;0.0;0.0
1000;0.8;16;4;0.27550948482370025;0.03;118.87635720235569
1000;0.8;16;4;0.27550948482370025;0.06;241.36366559466558
1000;0.8;16;4;0.27550948482370025;0.09;371.182561495223
1000;0.8;16;4;0.27550948482370025;0.12;512.2763832402854
1000;0.8;16;4;0.27550948482370025;0.15;668.9309528008123
1000;0.8;16;4;0.27550948482370025;0.18;845.9047605753904
1000;0.8;16;4;0.27550948482370025;0.21;1048.5735078120529
1000;0.8;16;4;0.27550948482370025;0.24;1283.0933972345676
1000;0.8;16;4;0.27550948482370025;0.27;1556.588131938384
1000;0.8;16;4;0.27550948482370025;0.3;1877.36530277644
1000;0.8;16;5;0.24642317460469618;0.0;0.0
1000;0.8;16;5;0.24642317460469618;0.03;133.01548824243187
1000;0.8;16;5;0.24642317460469618;0.06;270.07141351418613
1000;0.8;16;5;0.24642317460469618;0.09;415.33094390097284
1000;0.8;16;5;0.24642317460469618;0.12;573.2064376416089
1000;0.8;16;5;0.24642317460469618;0.15;748.4934715471916
1000;0.8;16;5;0.24642317460469618;0.18;946.5165099482313
1000;0.8;16;5;0.24642317460469618;0.21;1173.2906389642949
1000;0.8;16;5;0.24642317460469618;0.24;1435.7042788859494
1000;0.8;16;5;0.24642317460469618;0.27;1741.7284246833913
1000;0.8;16;5;0.24642317460469618;0.3;2100.658770466266
1000;0.8;16;6;0.22495255237171047;0.0;0.0
1000;0.8;16;6;0.22495255237171047;0.03;145.75810237619996
1000;0.8;16;6;0.22495255237171047;0.06;295.9437074586351
1000;0.8;16;6;0.22495255237171047;0.09;455.11880639633824
1000;0.8;16;6;0.22495255237171047;0.12;628.1184524029757
1000;0.8;16;6;0.22495255237171047;0.15;820.1976288268838
1000;0.8;16;6;0.22495255237171047;0.18;1037.1908728880478
1000;0.8;16;6;0.22495255237171047;0.21;1285.6895037629204
1000;0.8;16;6;0.22495255237171047;0.24;1573.2418384421715
1000;0.8;16;6;0.22495255237171047;0.27;1908.5824770558904
1000;0.8;16;6;0.22495255237171047;0.3;2301.8976223658333
1000;0.8;16;7;0.20826559448086712;0.0;0.0
1000;0.8;16;7;0.20826559448086712;0.03;157.45883016322102
1000;0.8;16;7;0.20826559448086712;0.06;319.70058069452523
1000;0.8;16;7;0.20826559448086712;0.09;491.653456460958
1000;0.8;16;7;0.20826559448086712;0.12;678.5406444441654
1000;0.8;16;7;0.20826559448086712;0.15;886.0389716408426
1000;0.8;16;7;0.20826559448086712;0.18;1120.451342590948
1000;0.8;16;7;0.20826559448086712;0.21;1388.8981944423103
1000;0.8;16;7;0.20826559448086712;0.24;1699.533785131031
1000;0.8;16;7;0.20826559448086712;0.27;2061.7938845800577
1000;0.8;16;7;0.20826559448086712;0.3;2486.6823927066102
1000;0.8;16;8;0.19481462500005065;0.0;0.0
1000;0.8;16;8;0.19481462500005065;0.03;168.34158833860812
1000;0.8;16;8;0.19481462500005065;0.06;341.7966683170663
1000;0.8;16;8;0.19481462500005065;0.09;525.6340574041473
1000;0.8;16;8;0.19481462500005065;0.12;725.4379428554552
1000;0.8;16;8;0.19481462500005065;0.15;947.2775052457255
1000;0.8;16;8;0.19481462500005065;0.18;1197.8912740070853
1000;0.8;16;8;0.19481462500005065;0.21;1484.8918148996659
1000;0.8;16;8;0.19481462500005065;0.24;1816.9969669374043
1000;0.8;16;8;0.19481462500005065;0.27;2204.2946527498557
1000;0.8;16;8;0.19481462500005065;0.3;2658.5493061770503
1000;0.2;17;3;0.15431617782377788;0.0;0.0
1000;0.2;17;3;0.15431617782377788;0.03;50.00814732092633
1000;0.2;17;3;0.15431617782377788;0.06;101.53532654462637
1000;0.2;17;3;0.15431617782377788;0.09;156.14671121369184
1000;0.2;17;3;0.15431617782377788;0.12;215.50115973442576
1000;0.2;17;3;0.15431617782377788;0.15;281.4016043429681
1000;0.2;17;3;0.15431617782377788;0.18;355.84981641318967
1000;0.2;17;3;0.15431617782377788;0.21;441.107211640285
1000;0.2;17;3;0.15431617782377788;0.24;539.7635420993754
1000;0.2;17;3;0.15431617782377788;0.27;654.8155617476951
1000;0.2;17;3;0.15431617782377788;0.3;789.7580548891455
1000;0.2;17;4;0.13364173021030848;0.0;0.0
1000;0.2;17;4;0.13364173021030848;0.03;57.744669649223056
1000;0.2;17;4;0.13364173021030848;0.06;117.2433733931184
1000;0.2;17;4;0.13364173021030848;0.09;180.3034253195415
1000;0.2;17;4;0.13364173021030848;0.12;248.84031791918736
1000;0.2;17;4;0.13364173021030848;0.15;324.93590648870827
1000;0.2;17;4;0.13364173021030848;0.18;410.90164691859417
1000;0.2;17;4;0.13364173021030848;0.21;509.34880775715874
1000;0.2;17;4;0.13364173021030848;0.24;623.2677892904109
1000;0.2;17;4;0.13364173021030848;0.27;756.1189590094709
1000;0.2;17;4;0.13364173021030848;0.3;911.9377626553895
1000;0.2;17;5;0.11953279735237479;0.0;0.0
1000;0.2;17;5;0.11953279735237479;0.03;64.56053723675643
1000;0.2;17;5;0.11953279735237479;0.06;131.08214523851214
1000;0.2;17;5;0.11953279735237479;0.09;201.5854636448442
1000;0.2;17;5;0.11953279735237479;0.12;278.21207929006073
1000;0.2;17;5;0.11953279735237479;0.15;363.28957837765915
1000;0.2;17;5;0.11953279735237479;0.18;459.40224851367515
1000;0.2;17;5;0.11953279735237479;0.21;569.4695782218575
1000;0.2;17;5;0.11953279735237479;0.24;696.8349384174863
1000;0.2;17;5;0.11953279735237479;0.27;845.3671396006553
1000;0.2;17;5;0.11953279735237479;0.3;1019.577949638678
1000;0.2;17;6;0.10911801578598246;0.0;0.0
1000;0.2;17;6;0.10911801578598246;0.03;70.72253124478556
1000;0.2;17;6;0.10911801578598246;0.06;143.59330806476333
1000;0.2;17;6;0.10911801578598246;0.09;220.82583047342277
1000;0.2;17;6;0.10911801578598246;0.12;304.766089509335
1000;0.2;17;6;0.10911801578598246;0.15;397.9638283290375
1000;0.2;17;6;0.10911801578598246;0.18;503.2499924107733
1000;0.2;17;6;0.10911801578598246;0.21;623.8227214723463
1000;0.2;17;6;0.10911801578598246;0.24;763.3444951667946
1000;0.2;17;6;0.10911801578598246;0.27;926.0533834232702
1000;0.2;17;6;0.10911801578598246;0.3;1116.89178073882
1000;0.2;17;7;0.10102365226196112;0.0;0.0
1000;0.2;17;7;0.10102365226196112;0.03;76.38906571128327
1000;0.2;17;7;0.10102365226196112;0.06;155.09850188328068
1000;0.2;17;7;0.10102365226196112;0.09;238.5191618268999
1000;0.2;17;7;0.10102365226196112;0.12;329.1850055185341
1000;0.2;17;7;0.10102365226196112;0.15;429.85007037883884
1000;0.2;17;7;0.10102365226196112;0.18;543.5721270553901
1000;0.2;17;7;0.10102365226196112;0.21;673.8055613112144
1000;0.2;17;7;0.10102365226196112;0.24;824.5063033704972
1000;0.2;17;7;0.10102365226196112;0.27;1000.2519920225868
1000;0.2;17;7;0.10102365226196112;0.3;1206.3810235516776
1000;0.2;17;8;0.09449897368121221;0.0;0.0
1000;0.2;17;8;0.09449897368121221;0.03;81.66334658929294
1000;0.2;17;8;0.09449897368121221;0.06;165.80727355202626
1000;0.2;17;8;0.09449897368121221;0.09;254.9877105982288
1000;0.2;17;8;0.09449897368121221;0.12;351.91357489907915
1000;0.2;17;8;0.09449897368121221;0.15;459.5290563109229
1000;0.2;17;8;0.09449897368121221;0.18;581.1030491690746
1000;0.2;17;8;0.09449897368121221;0.21;720.3284472037092
1000;0.2;17;8;0.09449897368121221;0.24;881.4343177292739
1000;0.2;17;8;0.09449897368121221;0.27;1069.3143624756474
1000;0.2;17;8;0.09449897368121221;0.3;1289.6755671472347
1000;0.3;17;3;0.18899794736242442;0.0;0.0
1000;0.3;17;3;0.18899794736242442;0.03;61.24440296749592
1000;0.3;17;3;0.18899794736242442;0.06;124.34914683858348
1000;0.3;17;3;0.18899794736242442;0.09;191.2310816525449
1000;0.3;17;3;0.18899794736242442;0.12;263.92179222394356
1000;0.3;17;3;0.18899794736242442;0.15;344.62930893000225
1000;0.3;17;3;0.18899794736242442;0.18;435.80517815342114
1000;0.3;17;3;0.18899794736242442;0.21;540.218929691509
1000;0.3;17;3;0.18899794736242442;0.24;661.0422031304469
1000;0.3;17;3;0.18899794736242442;0.27;801.9450885812217
1000;0.3;17;3;0.18899794736242442;0.3;967.2076081934049
1000;0.3;17;4;0.1636770236789737;0.0;0.0
1000;0.3;17;4;0.1636770236789737;0.03;70.72183478707372
1000;0.3;17;4;0.1636770236789737;0.06;143.5918939939572
1000;0.3;17;4;0.1636770236789737;0.09;220.82365583614808
1000;0.3;17;4;0.1636770236789737;0.12;304.7630882494875
1000;0.3;17;4;0.1636770236789737;0.15;397.95990928128293
1000;0.3;17;4;0.1636770236789737;0.18;503.2450365313382
1000;0.3;17;4;0.1636770236789737;0.21;623.816578222981
1000;0.3;17;4;0.1636770236789737;0.24;763.3369779420702
1000;0.3;17;4;0.1636770236789737;0.27;926.0442638823106
1000;0.3;17;4;0.1636770236789737;0.3;1116.88078186929
1000;0.3;17;5;0.14639718052041115;0.0;0.0
1000;0.3;17;5;0.14639718052041115;0.03;79.07001095826122
1000;0.3;17;5;0.14639718052041115;0.06;160.54182793479913
1000;0.3;17;5;0.14639718052041115;0.09;246.8902134592089
1000;0.3;17;5;0.14639718052041115;0.12;340.7380591879806
1000;0.3;17;5;0.14639718052041115;0.15;444.93605804428387
1000;0.3;17;5;0.14639718052041115;0.18;562.6492959780569
1000;0.3;17;5;0.14639718052041115;0.21;697.4533936307266
1000;0.3;17;5;0.14639718052041115;0.24;853.4431182738114
1000;0.3;17;5;0.14639718052041115;0.27;1035.356765183821
1000;0.3;17;5;0.14639718052041115;0.3;1248.7200866233386
1000;0.3;17;6;0.13364173021030848;0.0;0.0
1000;0.3;17;6;0.13364173021030848;0.03;86.6170044738346
1000;0.3;17;6;0.13364173021030848;0.06;175.86506008967763
1000;0.3;17;6;0.13364173021030848;0.09;270.4551379793122
1000;0.3;17;6;0.13364173021030848;0.12;373.26047687878105
1000;0.3;17;6;0.13364173021030848;0.15;487.40385973306235
1000;0.3;17;6;0.13364173021030848;0.18;616.3524703778913
1000;0.3;17;6;0.13364173021030848;0.21;764.0232116357382
1000;0.3;17;6;0.13364173021030848;0.24;934.9016839356162
1000;0.3;17;6;0.13364173021030848;0.27;1134.1784385142064
1000;0.3;17;6;0.13364173021030848;0.3;1367.9066439830845
1000;0.3;17;7;0.12372819999708419;0.0;0.0
1000;0.3;17;7;0.12372819999708419;0.03;93.55709906898535
1000;0.3;17;7;0.12372819999708419;0.06;189.95605943118608
1000;0.3;17;7;0.12372819999708419;0.09;292.1250658730665
1000;0.3;17;7;0.12372819999708419;0.12;403.1675723031254
1000;0.3;17;7;0.12372819999708419;0.15;526.4565713009264
1000;0.3;17;7;0.12372819999708419;0.18;665.7370510888254
1000;0.3;17;7;0.12372819999708419;0.21;825.239752127446
1000;0.3;17;7;0.12372819999708419;0.24;1009.8096787698053
1000;0.3;17;7;0.12372819999708419;0.27;1225.053269604062
1000;0.3;17;7;0.12372819999708419;0.3;1477.5086968853598
1000;0.3;17;8;0.1157371333678334;0.0;0.0
1000;0.3;17;8;0.1157371333678334;0.03;100.01675878913825
1000;0.3;17;8;0.1157371333678334;0.06;203.07159548261734
1000;0.3;17;8;0.1157371333678334;0.09;312.29487169267446
1000;0.3;17;8;0.1157371333678334;0.12;431.0043196284994
1000;0.3;17;8;0.1157371333678334;0.15;562.8058204961674
1000;0.3;17;8;0.1157371333678334;0.18;711.702935622728
1000;0.3;17;8;0.1157371333678334;0.21;882.218517387749
1000;0.3;17;8;0.1157371333678334;0.24;1079.532093978084
1000;0.3;17;8;0.1157371333678334;0.27;1309.637201122374
1000;0.3;17;8;0.1157371333678334;0.3;1579.5234398650286
1000;0.4;17;3;0.21823603157196492;0.0;0.0
1000;0.4;17;3;0.21823603157196492;0.03;70.70772472279184
1000;0.4;17;3;0.21823603157196492;0.06;143.56324526247684
1000;0.4;17;3;0.21823603157196492;0.09;220.77959821252747
1000;0.4;17;3;0.21823603157196492;0.12;304.7022834530778
1000;0.4;17;3;0.21823603157196492;0.15;397.8805103245325
1000;0.4;17;3;0.21823603157196492;0.18;503.14463161627384
1000;0.4;17;3;0.21823603157196492;0.21;623.6921174811841
1000;0.4;17;3;0.21823603157196492;0.24;763.1846807928243
1000;0.4;17;3;0.21823603157196492;0.27;925.8595041948593
1000;0.4;17;3;0.21823603157196492;0.3;1116.6579474409295
1000;0.4;17;4;0.18899794736242442;0.0;0.0
1000;0.4;17;4;0.18899794736242442;0.03;81.6592039566612
1000;0.4;17;4;0.18899794736242442;0.06;165.79886245144465
1000;0.4;17;4;0.18899794736242442;0.09;254.97477553672653
1000;0.4;17;4;0.18899794736242442;0.12;351.895722965258
